artist,auth,firstName,gender,itemInSession,lastName,length,level,location,method,page,registration,sessionId,song,status,ts,userAgent,userId
,Logged In,Jacqueline,F,31,Lynch,,paid,"Atlanta-Sandy Springs-Roswell, GA",GET,Home,1.54022E+12,486,,200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
O Rappa,Logged In,Jacqueline,F,32,Lynch,195.83955,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,ÃÂ Noite,200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
The Whitest Boy Alive,Logged In,Jacqueline,F,33,Lynch,261.85098,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Courage,200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Angels Of Light & Akron/Family,Logged In,Jacqueline,F,34,Lynch,150.33424,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Awake,200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Belanova,Logged In,Jacqueline,F,35,Lynch,187.53261,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Me Pregunto,200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
,Logged Out,,,0,,,paid,,GET,Home,,545,,200,1.54212E+12,,
,Logged Out,,,1,,,paid,,PUT,Login,,545,,307,1.54212E+12,,
Thee Headcoats,Logged In,Jacqueline,F,36,Lynch,160.26077,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Monkey's Paw,200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
matchbox twenty,Logged In,Jacqueline,F,37,Lynch,218.72281,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Disease (Album Version),200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
,Logged In,Tegan,F,2,Levine,,paid,"Portland-South Portland, ME",GET,Home,1.54079E+12,545,,200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Primal Scream,Logged In,Jacqueline,F,38,Lynch,226.2722,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Movin' On Up,200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
DJ Krush & Toshinori Kondo,Logged In,Jacqueline,F,39,Lynch,279.90159,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Shoh-ka,200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Mindless Faith,Logged In,Jacqueline,F,40,Lynch,312.47628,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Independence Day (version),200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Ella Baila Sola,Logged In,Tegan,F,3,Levine,259.00363,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,545,Y Quisiera,200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Barry Tuckwell/Academy of St Martin-in-the-Fields/Sir Neville Marriner,Logged In,Jacqueline,F,41,Lynch,277.15873,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Horn Concerto No. 4 in E flat K495: II. Romance (Andante cantabile),200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Black Moth Super Rainbow,Logged In,Tegan,F,4,Levine,221.28281,paid,"Portland-South Portland, ME",PUT,NextSong,1.54079E+12,545,Early 70's Gymnastics,200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36""",80
Old 97's,Logged In,Jacqueline,F,42,Lynch,231.28771,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Victoria (LP Version),200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
The Dangerous Summer,Logged In,Jacqueline,F,43,Lynch,218.33098,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Wake Up,200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
,Logged In,Jacqueline,F,44,Lynch,,paid,"Atlanta-Sandy Springs-Roswell, GA",GET,Home,1.54022E+12,486,,200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Randy Travis,Logged In,Jacqueline,F,45,Lynch,237.03465,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Hard Rock Bottom Of Your Heart (Single Remix Remastered Version),200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
M.I.A.,Logged In,Jacqueline,F,46,Lynch,206.13179,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Paper Planes,200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
The Strokes,Logged In,Jacqueline,F,47,Lynch,197.53751,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Last Nite,200,1.54212E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Justice,Logged In,Jacqueline,F,48,Lynch,295.94077,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Let There Be Light (album version),200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
,Logged In,Jacqueline,F,49,Lynch,,paid,"Atlanta-Sandy Springs-Roswell, GA",GET,Home,1.54022E+12,486,,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
,Logged In,Jordan,F,0,Hicks,,free,"Salinas, CA",GET,Home,1.54001E+12,547,,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",37
The Killers,Logged In,Jordan,F,1,Hicks,220.89098,free,"Salinas, CA",PUT,NextSong,1.54001E+12,547,When You Were Young,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",37
Method Man / Busta Rhymes,Logged In,Kevin,M,0,Arellano,232.22812,free,"Harrisburg-Carlisle, PA",PUT,NextSong,1.54001E+12,541,What's Happenin',200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",66
Guns N' Roses,Logged In,Jacqueline,F,50,Lynch,455.52281,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Sympathy For The Devil,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Lily Allen,Logged In,Jordan,F,2,Hicks,194.76853,free,"Salinas, CA",PUT,NextSong,1.54001E+12,547,Smile,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",37
MGMT,Logged In,Kevin,M,1,Arellano,264.17587,free,"Harrisburg-Carlisle, PA",PUT,NextSong,1.54001E+12,541,Time To Pretend,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",66
The Unicorns,Logged In,Jordan,F,3,Hicks,222.74567,free,"Salinas, CA",PUT,NextSong,1.54001E+12,547,Sea Ghost,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",37
Widespread Panic,Logged In,Jacqueline,F,51,Lynch,400.79628,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Papa's Home,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Testament,Logged In,Jacqueline,F,52,Lynch,253.64853,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Afterlife,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Gogol Bordello,Logged In,Jacqueline,F,53,Lynch,375.45751,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Dub The Frequencies Of Love,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
,Logged In,Kate,F,0,Harrell,,paid,"Lansing-East Lansing, MI",GET,Home,1.54047E+12,537,,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
BT Express,Logged In,Kate,F,1,Harrell,352.88771,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,Do It ('Til You're Satisfied),200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Tal Bachman,Logged In,Jacqueline,F,54,Lynch,224.70485,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,She's So High,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Jacky Terrasson,Logged In,Kate,F,2,Harrell,342.7522,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,Le Jardin d'Hiver,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Gorillaz,Logged In,Jacqueline,F,55,Lynch,199.05261,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Fire Coming Out Of The Monkey's Head,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
,Logged In,Wyatt,M,0,Scott,,free,"Eureka-Arcata-Fortuna, CA",GET,Home,1.54087E+12,527,,200,1.54213E+12,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,9
Paul Oakenfold,Logged In,Wyatt,M,1,Scott,254.14485,free,"Eureka-Arcata-Fortuna, CA",PUT,NextSong,1.54087E+12,527,Ready_ Steady_ Go (Album Version),200,1.54213E+12,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,9
New Found Glory,Logged In,Jacqueline,F,56,Lynch,169.87383,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Better Off Dead,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
The Ordinary Boys,Logged In,Kate,F,3,Harrell,162.87302,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,Boys Will Be Boys,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Train,Logged In,Wyatt,M,2,Scott,216.76363,free,"Eureka-Arcata-Fortuna, CA",PUT,NextSong,1.54087E+12,527,Hey_ Soul Sister,200,1.54213E+12,Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko,9
The Undertones,Logged In,Kate,F,4,Harrell,156.36853,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,My Perfect Cousin,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Queens Of The Stone Age,Logged In,Jacqueline,F,57,Lynch,364.90404,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,God Is On The Radio,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Elliott Smith,Logged In,Jordan,F,0,Hicks,141.42649,free,"Salinas, CA",PUT,NextSong,1.54001E+12,550,Between The Bars,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",37
The White Stripes,Logged In,Kate,F,5,Harrell,232.61995,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,Seven Nation Army,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
,Logged In,Kate,F,6,Harrell,,paid,"Lansing-East Lansing, MI",GET,Home,1.54047E+12,537,,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Thursday,Logged In,Jacqueline,F,58,Lynch,250.17424,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Signals Over The Air,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Weezer,Logged In,Kate,F,7,Harrell,167.3922,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,Susanne,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Baby Bash / Russell Lee,Logged In,Kate,F,8,Harrell,269.00853,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,Sexy Eyes,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Dwight Yoakam,Logged In,Jacqueline,F,59,Lynch,239.3073,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,You're The One,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Lara,Logged In,Kate,F,9,Harrell,205.58322,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,La Otra Princesa,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Kings Of Leon,Logged In,Jacqueline,F,60,Lynch,189.1522,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,McFearless,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
ManÃÂ¡,Logged In,Kate,F,10,Harrell,252.86485,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,Rayando el sol,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Markus KrunegÃÂ¥rd,Logged In,Jacqueline,F,61,Lynch,185.5473,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Genom tunna tyger,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Local Natives,Logged In,Jacqueline,F,62,Lynch,240.8224,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Cards & Quarters,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
La Roux,Logged In,Kate,F,11,Harrell,205.60934,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,Bulletproof,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Philipp Poisel,Logged In,Jacqueline,F,63,Lynch,258.66404,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Seerosenteich,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Jedi Mind Tricks,Logged In,Kate,F,12,Harrell,244.32281,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,Ripped To Shreds (feat. Vinnie Paz_ Celph Titled & Demoz),200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Nightcrawlers,Logged In,Jacqueline,F,64,Lynch,264.14975,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Push The Feeling On,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Tapes n Tapes,Logged In,Kate,F,13,Harrell,191.63383,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,Say Back Something,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Paramore,Logged In,Kate,F,14,Harrell,230.45179,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,Careful (Album Version),200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Eric Church,Logged In,Jacqueline,F,65,Lynch,190.64118,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Guys Like Me,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Josh Groban,Logged In,Kate,F,15,Harrell,244.45342,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,Petit Papa Noel (Album Version),200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Billy Currington,Logged In,Kate,F,16,Harrell,215.82322,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,Good Directions,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Mayer Hawthorne,Logged In,Kate,F,17,Harrell,179.25179,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,Shiny & New,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Scandinavian Music Group,Logged In,Chloe,F,0,Cuevas,544.88771,free,"San Francisco-Oakland-Hayward, CA",PUT,NextSong,1.54094E+12,542,Kun Puut Tekee SeittiÃÂ¤,200,1.54213E+12,Mozilla/5.0 (Windows NT 5.1; rv:31.0) Gecko/20100101 Firefox/31.0,49
Macaco,Logged In,Lily,F,0,Burns,284.52526,free,"New York-Newark-Jersey City, NY-NJ-PA",PUT,NextSong,1.54062E+12,546,Mama Tierra,200,1.54213E+12,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",32
,Logged In,Lily,F,1,Burns,,free,"New York-Newark-Jersey City, NY-NJ-PA",GET,Home,1.54062E+12,546,,200,1.54213E+12,"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36""",32
Gorillaz,Logged In,Kate,F,18,Harrell,230.68689,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,M1 A1,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Binary Star,Logged In,Kate,F,19,Harrell,157.72689,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,Slang Blade,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
The Mars Volta,Logged In,Kate,F,20,Harrell,344.92036,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,Aberinkula,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
,Logged In,Jacqueline,F,66,Lynch,,paid,"Atlanta-Sandy Springs-Roswell, GA",GET,Help,1.54022E+12,486,,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
MGMT,Logged In,Jacqueline,F,67,Lynch,264.17587,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Time To Pretend,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
,Logged In,Tucker,M,0,Garrison,,free,"Oxnard-Thousand Oaks-Ventura, CA",GET,Home,1.54083E+12,39,,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4""",40
Children Of Bodom,Logged In,Jacqueline,F,68,Lynch,204.69506,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Don't Stop At The Top,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
K's Choice,Logged In,Kate,F,21,Harrell,288.57424,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,Not An Addict,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
The Human League,Logged In,Jacqueline,F,69,Lynch,265.35138,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Human,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Elvis Presley,Logged In,Kate,F,22,Harrell,273.76281,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,Suspicious Minds,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Sleater-kinney,Logged In,Jacqueline,F,70,Lynch,190.45832,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,Good Things,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
Bat For Lashes,Logged In,Kate,F,23,Harrell,187.71546,paid,"Lansing-East Lansing, MI",PUT,NextSong,1.54047E+12,537,Moon And Moon,200,1.54213E+12,"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36""",97
Adam Lambert,Logged In,Jacqueline,F,71,Lynch,228.23138,paid,"Atlanta-Sandy Springs-Roswell, GA",PUT,NextSong,1.54022E+12,486,If I Had You,200,1.54213E+12,"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2""",29
